TUCASEID,TULINENO,EEINCOME1,ERBMI,ERHHCH,ERINCOME,ERSPEMCH,ERTPREAT,ERTSEAT,ETHGT,ETWGT,EUDIETSODA,EUDRINK,EUEAT,EUEXERCISE,EUEXFREQ,EUFASTFD,EUFASTFDFRQ,EUFFYDAY,EUFDSIT,EUFINLWGT,EUSNAP,EUGENHTH,EUGROSHP,EUHGT,EUINCLVL,EUINCOME2,EUMEAT,EUMILK,EUPRPMEL,EUSODA,EUSTORES,EUSTREASON,EUTHERM,EUWGT,EUWIC,EXINCOME1
20140808140966,1,1,39.9,3,1,-1,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  2324215.497272,2,1,1,65,5,-1,1,2,1,-1,5,1,2,240,2,0
20140808140969,1,1,34.3,3,1,-1,80,13,0,0,1,1,1,1,4,1,5,1,1,  2466011.982599,1,4,1,64,5,-1,1,2,1,1,2,1,2,200,-1,0
20140808140983,1,1,22.3,3,1,5,90,0,0,0,-1,2,2,1,7,2,-1,-1,1,  4579516.596011,2,1,2,71,5,-1,-1,-1,2,-1,-1,-1,-1,160,2,0
20140808140992,1,3,23.2,3,2,5,60,5,0,0,-1,1,1,1,5,1,1,2,1,  5483302.686689,2,2,3,64,5,-1,1,2,1,2,1,3,2,135,-1,0
20140808141076,1,1,28.2,3,1,-1,0,0,0,0,-1,2,2,1,7,2,-1,-1,1,  3188861.327536,2,4,1,67,5,-1,1,2,1,-1,1,1,1,180,-1,0
20140808141080,1,1,33.3,3,1,5,255,10,0,0,1,1,1,2,-1,1,1,2,1,  9459928.237269,2,2,3,65,5,-1,1,2,1,1,1,1,2,200,-1,0
20140808141104,1,1,24.6,3,1,3,75,10,0,0,2,1,1,2,-1,2,-1,-1,1,  5619038.048488,1,3,2,61,5,-1,1,2,3,1,-1,-1,2,130,2,0
20140808141132,1,1,27.4,3,1,5,180,0,0,0,-1,2,2,1,7,1,1,2,1, 13331197.118237,2,1,1,62,5,-1,1,2,1,-1,1,2,2,150,-1,0
20140808141187,1,1,29.5,3,1,-1,160,0,0,0,-1,1,2,1,4,1,1,2,1,  4228525.790733,2,3,1,69,5,-1,1,2,1,2,1,2,2,200,-1,0
20140808141197,1,1,26.6,3,1,-1,45,0,0,0,-1,1,2,1,20,2,-1,-1,1, 14946215.072475,2,4,3,65,5,-1,-1,-1,2,2,1,2,-1,160,2,0
20140808141231,1,2,26.3,3,5,-1,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  4213270.772478,1,4,2,62,5,3,-1,-1,2,-1,-1,-1,-1,144,2,12
20140808141252,1,1,23.8,3,1,-1,155,0,0,0,-1,2,2,2,-1,1,7,2,1,  1137398.898913,2,3,1,62,5,-1,1,2,1,-1,5,1,2,130,2,0
20140808141276,1,1,25.7,3,1,5,100,0,0,0,-1,1,2,1,3,2,-1,-1,1,  7190726.897805,2,2,3,75,5,-1,1,2,3,2,1,1,2,206,2,0
20140808141372,1,1,23.7,3,1,5,150,0,0,0,-1,2,2,1,4,1,7,1,1,  7619179.688675,2,3,2,68,5,-1,-1,-1,2,-1,-1,-1,-1,156,2,0
20140808141384,1,1,24.4,3,1,5,135,0,0,0,1,1,2,1,4,1,1,2,1, 20542933.967217,2,2,3,70,5,-1,1,2,3,1,1,2,2,170,-1,0
20140808141385,1,2,27.0,3,5,-1,2,3,0,0,2,1,1,2,-1,1,3,1,1,  2168248.571058,2,4,1,65,5,2,1,2,1,1,1,2,1,162,2,0
20140808141453,1,1,21.8,3,1,5,75,10,0,0,-1,1,1,1,3,1,2,1,1,  2446697.475445,2,3,3,63,5,-1,1,2,1,2,1,2,2,123,2,0
20140808141464,1,1,30.3,3,1,-1,25,7,0,0,-1,1,1,2,-1,2,-1,-1,1,  7352487.992600,2,1,1,59,5,-1,2,2,1,2,1,4,-1,150,-1,0
20140808141511,1,1,26.9,3,1,-1,75,10,0,0,-1,1,1,1,9,1,3,2,1,  7309093.357516,2,2,1,68,5,-1,1,2,1,2,1,3,2,177,-1,0
20140808141530,1,1,39.1,3,1,-1,285,0,0,0,-1,2,2,1,7,2,-1,-1,1,  2746446.947728,2,3,1,60,5,-1,2,2,1,-1,1,3,-1,200,-1,0
20140808141543,1,1,25.4,3,1,5,60,0,0,0,-1,1,2,1,1,2,-1,-1,1,  4770864.549848,2,4,1,70,5,-1,2,2,3,2,1,1,-1,177,-1,0
20140808141571,1,1,31.8,3,1,-1,80,15,0,0,-1,2,1,1,2,1,2,1,1,  4951688.527712,1,3,2,64,5,-1,1,1,1,-1,-1,-1,2,185,-1,0
20140808141598,1,1,-1.0,3,1,-1,0,0,0,-1,-1,1,2,2,-1,2,-1,-1,1,  3536103.499381,2,2,1,62,5,-1,2,2,1,2,1,1,-1,-3,-1,0
20140808141604,1,1,21.9,3,1,-1,60,0,0,0,-1,2,2,1,5,2,-1,-1,1, 15849506.040449,2,2,2,67,5,-2,-1,-1,2,-1,-1,-1,-1,140,-1,73
20140808141607,1,1,27.4,1,1,-1,35,10,0,0,-1,1,1,1,5,1,2,1,1,  8674016.171999,2,2,1,62,5,-1,1,2,1,2,1,2,2,150,-1,0
20140808141652,1,2,26.9,3,5,5,65,15,0,0,-1,1,1,1,3,1,8,1,1,  9899170.606921,2,2,1,64,5,3,1,2,1,2,2,6,2,157,-1,0
20140808141654,1,1,25.6,3,1,5,120,0,0,0,-1,2,2,1,-2,2,-1,-1,1,  7264572.355201,2,5,1,62,5,-3,1,2,1,-1,2,1,1,140,-1,82
20140808141667,1,2,35.3,3,3,-1,40,0,0,0,-1,2,2,2,-1,1,2,2,1,  4736651.976068,2,2,1,72,5,1,2,2,1,-1,2,1,-1,260,2,0
20140808141671,1,2,30.6,3,5,-1,125,45,0,0,-1,2,1,1,2,2,-1,-1,1,  1850099.509893,1,3,1,63,5,2,1,2,1,-1,1,1,2,173,-1,0
20140808141710,1,1,29.2,3,1,5,145,0,0,0,-1,1,2,1,4,1,1,2,1, 10173725.188048,2,2,1,64,5,-1,1,2,1,2,2,2,2,170,-1,0
20140808141717,1,2,-1.0,3,5,-1,15,25,0,-1,2,1,1,2,-1,1,2,2,1,  7379465.351710,1,5,1,62,5,2,1,2,1,1,1,1,2,-2,-1,0
20140808141817,1,2,37.8,3,5,-1,5,5,0,0,-1,1,1,2,-1,2,-1,-1,1,  2961867.358497,1,4,1,61,5,2,1,2,1,2,2,1,2,200,2,0
20140808141858,1,1,26.9,1,1,5,30,15,0,0,1,1,1,1,4,2,-1,-1,1,  5638530.551506,2,3,2,72,5,-1,-1,-1,2,1,-1,-1,-1,198,-1,0
20140808141862,1,1,25.7,3,1,5,145,0,0,0,-1,1,2,1,3,1,2,2,1,  4060369.551444,2,2,3,64,5,-1,1,2,3,2,1,2,2,150,-1,0
20140808141868,1,2,22.3,3,3,3,80,0,0,0,-1,1,2,1,7,1,2,1,1,  6328409.747716,2,1,1,64,5,1,1,2,1,2,2,1,2,130,2,0
20140808141871,1,1,19.9,3,1,5,80,15,0,0,-1,1,1,1,5,2,-1,-1,1,  2024419.524708,2,1,3,64,5,-1,2,2,3,2,1,2,-1,116,-1,0
20140808141872,1,1,24.4,3,1,-1,90,5,0,0,2,1,1,2,-1,1,1,2,1,  3062636.885176,1,4,1,72,5,-1,1,2,3,1,1,2,2,180,2,0
20140808141879,1,1,42.6,3,1,-1,60,105,0,0,-1,1,1,1,7,2,-1,-1,1,  5779308.863516,2,5,3,62,5,-1,1,2,1,2,1,2,2,233,2,0
20140808141927,1,1,15.3,3,1,5,120,0,0,2,-1,1,2,1,2,1,8,2,1,  9257938.092233,2,2,1,67,5,-3,1,2,1,2,1,6,2,98,2,81
20140808141969,1,1,26.6,1,1,-1,0,30,0,0,2,1,1,2,-1,2,-1,-1,1,  6053167.117150,2,3,2,67,5,-1,1,2,1,1,-1,-1,2,170,2,0
20140808141992,1,1,44.9,3,1,-1,45,0,0,1,-1,2,2,2,-1,2,-1,-1,1,  4216208.141991,2,-2,1,73,5,-1,1,2,1,-1,1,6,2,340,-1,0
20140808142002,1,1,33.4,3,1,-1,19,0,0,0,-1,1,2,1,3,1,3,2,1,  3001777.160539,2,4,1,67,5,-1,1,2,1,2,1,1,2,213,-1,0
20140808142006,1,1,35.3,3,1,5,90,90,0,0,-1,2,1,1,6,1,1,2,1,  4292105.156816,2,3,1,76,5,-1,2,2,1,-1,2,5,-1,290,2,0
20140808142065,1,1,39.7,3,1,-1,80,27,0,0,1,1,1,2,-1,1,1,1,1,  9201673.729373,2,4,1,63,5,1,2,2,1,1,1,3,-1,224,2,75
20140808142089,1,1,30.2,3,1,5,25,35,0,0,2,1,1,1,2,1,2,1,1,  9194257.304299,2,3,1,61,5,-1,1,2,1,1,2,4,2,160,2,0
20140808142091,1,2,28.2,3,5,-1,120,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  2682955.430380,2,3,1,67,5,2,1,1,1,-1,1,6,2,180,-1,0
20140808142109,1,1,30.2,3,1,-1,45,0,0,0,-1,2,2,1,4,1,1,2,1,  2136458.449685,2,3,1,62,5,-1,1,2,1,-1,1,2,2,165,-1,0
20140808142143,1,2,51.7,3,5,-1,90,15,0,1,2,1,1,2,-1,2,-1,-1,1, 11157728.345045,2,5,1,68,5,2,1,2,1,1,1,1,2,340,2,0
20140808142179,1,1,27.4,3,1,-1,35,0,0,0,-1,1,2,1,2,1,4,1,1,  8251183.108039,2,2,1,66,5,-1,2,2,1,2,1,3,-1,170,2,0
20140808142196,1,1,23.0,3,1,5,90,0,0,0,-1,2,2,1,3,2,-1,-1,1, 20249076.808701,2,1,3,70,5,-1,1,2,3,-1,1,1,1,160,2,0
20140808142200,1,1,25.5,3,1,5,10,15,0,0,-1,2,1,1,10,2,-1,-1,1, 19449663.345561,2,2,1,67,5,-1,1,2,1,-1,1,3,2,163,-1,0
20140808142234,1,1,42.0,3,1,-1,49,0,0,0,2,1,2,1,3,1,3,2,1,  5289677.563363,2,2,1,64,5,-1,1,2,1,1,1,4,2,245,-1,0
20140808142240,1,2,34.7,3,5,-1,30,10,0,0,-1,1,1,1,3,2,-1,-1,1,  5166723.680514,1,3,2,66,5,2,-1,-1,2,2,-1,-1,-1,215,1,0
20140808142251,1,1,24.2,3,1,-1,60,5,0,0,-1,1,1,1,5,1,1,2,1, 28545080.129749,2,2,2,66,5,-1,1,2,1,2,-1,-1,2,150,-1,0
20140808142259,1,1,29.3,3,1,1,100,0,0,0,-1,1,2,1,3,1,1,2,1,  4184722.197499,2,4,2,60,5,-1,-1,-1,2,2,-1,-1,-1,150,2,0
20140808142264,1,3,19.9,3,2,5,80,0,0,0,2,1,2,2,-1,1,7,1,1, 24093795.140260,2,2,2,74,5,-1,-1,-1,2,1,-1,-1,-1,155,-1,0
20140808142292,1,1,25.8,1,1,5,80,15,0,0,-1,2,1,1,5,1,3,1,1, 11009462.479722,2,2,1,65,5,-1,1,2,1,-1,1,1,2,155,2,0
20140808142320,1,1,-1.0,3,1,5,125,0,0,-1,2,1,2,2,-1,1,3,2,1,  2235621.575212,2,4,1,66,5,-1,1,2,1,1,2,6,2,-3,-1,0
20140808142322,1,1,21.0,1,1,-1,120,10,0,0,-1,1,1,1,5,1,1,2,1,  6371529.094067,2,2,1,66,5,-1,1,2,1,2,1,2,2,130,2,0
20140808142331,1,1,28.3,3,1,-1,100,0,0,0,-1,2,2,1,-2,2,-1,-1,1,  7242470.831251,2,3,1,63,5,-1,1,2,1,-1,1,1,2,160,-1,0
20140808142340,1,1,22.8,3,1,-1,90,60,0,0,1,1,1,1,9,1,1,2,1,  3103034.062358,2,3,1,68,5,-1,1,2,1,1,1,6,2,150,-1,0
20140808142341,1,1,23.6,3,1,5,70,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  3205406.163087,2,3,1,69,5,-1,1,2,1,-1,1,3,2,160,2,0
20140808142364,1,1,23.6,3,1,5,60,0,0,0,-1,1,2,1,1,1,3,1,1,  2758925.488760,2,3,1,68,5,-1,1,2,3,2,2,2,2,155,2,0
20140808142376,1,-3,-1.0,3,-1,-1,40,0,-1,-1,-1,2,2,2,-1,2,-1,-1,1,  2223741.731125,-3,3,1,-3,5,-3,1,2,1,-1,1,6,2,-3,-1,3
20140808142379,1,3,24.7,3,2,5,180,0,0,0,-1,1,2,1,5,2,-1,-1,1,  5296363.901812,2,2,2,67,5,-1,-1,-1,2,2,-1,-1,-1,158,-1,0
20140808142408,1,-2,32.2,3,-1,-1,60,0,0,0,2,1,2,2,-1,2,-1,-1,2,  3263919.106146,2,5,1,60,5,-2,1,2,1,1,1,2,2,165,-1,2
20140808142414,1,1,29.9,3,1,5,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  5456380.251558,2,4,3,74,5,-1,-1,-1,2,-1,-2,-1,-1,233,-1,0
20140808142441,1,1,26.0,3,1,-1,60,20,0,0,-1,2,1,2,-1,2,-1,-1,1,  7068924.581951,2,2,1,63,5,-1,1,2,1,-1,1,4,2,147,-1,0
20140808142503,1,2,35.9,3,5,-1,180,0,0,0,-1,1,2,1,5,2,-1,-1,1,  1083461.801279,1,2,1,64,5,2,1,2,1,2,1,5,2,209,-1,12
20140808142510,1,1,23.3,1,1,5,30,40,0,0,-1,1,1,1,7,1,1,2,1,  5938602.576593,2,3,1,65,5,-1,1,2,1,2,1,3,1,140,2,0
20140906141621,1,2,24.7,1,3,5,15,0,0,0,1,1,2,2,-1,2,-1,-1,1, 17803246.785397,2,3,1,75,5,1,-1,-1,2,1,2,3,-1,198,2,0
20140906141684,1,1,-1.0,3,1,4,120,0,0,-1,-1,2,2,1,4,2,-1,-1,1,  8873184.773170,2,3,2,66,5,-1,-1,-1,2,-1,-1,-1,-1,-3,-1,0
20140906142317,1,2,21.5,3,5,-1,30,0,0,0,-1,2,2,1,15,1,2,2,1,  3610952.535174,2,1,1,70,5,2,1,2,1,-1,5,1,2,150,1,0
20140907140014,1,2,28.5,3,3,-1,65,0,0,0,2,1,2,1,4,1,1,2,1,  2086474.722518,2,3,1,62,5,1,1,2,1,1,1,2,2,156,-1,0
20140907140039,1,3,29.0,3,2,5,80,0,0,0,-1,2,2,2,-1,2,-1,-1,1, 10555556.519723,2,2,3,65,5,-1,2,2,1,-1,2,1,-1,174,-1,0
20140907140110,1,2,30.9,2,3,-1,50,0,0,0,-1,2,2,2,-1,1,1,2,1, 14104834.718336,2,1,1,64,5,1,1,1,1,-1,1,3,2,180,-1,0
20140907140515,1,2,30.9,3,5,-1,90,0,0,0,3,1,2,1,7,2,-1,-1,1,  2542568.152782,2,2,1,60,5,2,-1,-1,2,1,1,1,-1,158,-1,0
20140907140539,1,1,25.8,3,1,5,75,0,0,0,1,1,2,1,2,2,-1,-1,1, 16588587.891567,2,1,3,71,5,-1,1,2,3,1,1,4,2,185,-1,0
20140907140551,1,1,28.1,1,1,5,125,0,0,0,1,1,2,1,4,1,3,1,1,  7248278.685156,2,2,2,69,5,-1,-1,-1,2,1,-1,-1,-1,190,2,0
20140907140588,1,-3,-1.0,3,-1,-1,0,15,0,-1,-1,2,1,1,3,2,-1,-1,1,  7462387.218167,2,3,1,63,5,-3,2,2,1,-1,1,2,-1,-3,-1,3
20140907140601,1,-3,25.7,3,-1,-1,135,0,0,0,-1,2,2,1,14,2,-1,-1,1,  1038149.789262,2,1,1,68,5,-3,2,2,1,-1,2,1,-1,169,-1,3
20140907140613,1,-2,18.2,3,-1,-1,20,50,0,0,2,1,1,2,-1,2,-1,-1,1,  9776775.479442,2,4,2,68,5,-2,-1,-1,2,1,-1,-1,-1,120,1,2
20140907140623,1,2,30.5,3,3,-1,70,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  7333675.922073,2,3,1,62,5,1,1,2,1,2,1,2,2,167,-1,0
20140907140627,1,1,30.1,3,1,5,0,20,0,0,-1,1,1,2,-1,1,1,2,1,  5272025.330150,2,3,3,63,5,-1,1,2,3,2,3,2,2,170,-1,0
20140907140629,1,1,30.9,3,1,-1,123,10,0,0,-1,1,1,1,2,1,2,2,1,  1365886.068349,2,2,1,64,5,-1,1,2,1,2,1,2,2,180,2,0
20140907140722,1,1,18.6,3,1,5,50,20,0,0,-1,2,1,1,11,2,-1,-1,1,  3315199.587523,2,1,1,66,5,-1,2,2,1,-1,1,3,-1,115,2,0
20140907140725,1,2,26.3,3,2,-1,60,0,0,0,-1,2,2,1,3,2,-1,-1,1, 12457176.271137,2,2,2,61,5,-2,1,2,3,-1,-1,-1,2,139,2,0
20140907140726,1,2,28.1,3,5,5,90,0,0,0,-1,1,2,1,5,1,1,2,1,  8398992.604725,2,3,2,66,5,2,-1,-1,2,2,-1,-1,-1,174,1,0
20140907140747,1,1,29.2,3,1,5,60,0,0,0,-1,1,2,2,-1,2,-1,-1,1, 16947662.570567,2,2,1,72,5,-1,1,2,1,2,1,4,2,215,2,0
20140907140764,1,2,33.2,1,5,-1,20,20,0,0,-1,2,1,2,-1,2,-1,-1,2, 18969971.307302,1,4,1,67,5,2,1,2,1,-1,5,3,2,212,2,0
20140907140775,1,2,34.0,3,5,-1,30,0,0,0,2,1,2,1,2,2,-1,-1,1, 10986691.732862,1,3,3,64,5,2,1,2,3,1,2,1,2,198,1,0
20140907140808,1,1,21.5,3,1,5,30,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  4792978.153378,2,4,2,70,5,-2,-1,-1,2,2,-1,-1,-1,150,2,73
20140907140838,1,1,40.6,3,1,5,10,10,0,0,-1,1,1,1,4,1,3,2,1, 21410766.359506,2,3,1,69,5,-1,1,2,1,2,1,3,2,275,2,0
20140907140849,1,1,25.8,3,1,5,0,15,0,0,2,1,1,2,-1,1,3,2,1,  2902100.195603,2,2,2,72,5,-1,-1,-1,2,1,-1,-1,-1,190,2,0
20140907140861,1,1,34.7,3,1,-1,30,2,0,0,2,1,1,1,5,1,3,1,1,  6748920.177275,1,3,1,62,5,-1,1,2,1,1,1,2,2,190,2,0
20140907140875,1,2,24.3,3,5,-1,20,3,0,0,2,1,1,1,5,1,1,2,1,  1169998.117619,2,2,1,68,5,2,1,2,1,1,2,1,2,160,2,0
20140907140891,1,2,24.2,3,5,4,85,0,0,0,2,1,2,2,-1,1,2,2,1,  9913951.821740,2,3,3,66,5,2,-1,-1,2,1,1,1,-1,150,2,0
20140907140892,1,-2,21.3,1,-1,-1,5,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  8758854.365681,2,1,1,63,5,-2,2,2,1,2,1,4,-1,120,2,2
20140907140918,1,2,23.8,1,3,-1,35,0,0,0,-1,2,2,1,2,1,1,2,1,  5002102.040162,2,3,3,69,5,1,2,2,1,-1,1,3,-1,161,-1,0
20140907140932,1,2,23.6,3,5,-1,45,1,0,0,-1,1,1,2,-1,1,1,2,1,  3338090.682043,2,1,1,66,5,2,2,2,1,2,2,3,-1,146,-1,0
20140907140933,1,1,27.1,3,1,3,0,32,0,0,2,1,1,1,7,1,7,1,1, 13454676.296710,2,1,2,72,5,-1,-1,-1,2,1,-1,-1,-1,200,2,0
20140907140940,1,1,21.7,3,1,5,45,0,0,0,-1,2,2,1,7,2,-1,-1,1,  5249048.330905,2,1,3,69,5,-1,1,2,3,-1,3,3,2,147,-1,0
20140907140986,1,1,19.4,3,1,-1,105,0,0,0,-1,1,2,1,3,2,-1,-1,1,  2629421.404662,2,1,1,62,5,-1,2,2,1,2,1,2,-1,106,-1,0
20140907141016,1,2,21.9,3,5,-1,90,0,0,0,2,1,2,2,-1,2,-1,-1,1,  7744352.421373,2,2,1,62,5,2,1,2,1,1,1,3,2,120,-1,0
20140907141052,1,1,23.4,3,1,-1,30,60,0,0,1,1,1,2,-1,1,3,1,1,  2493764.768949,2,2,1,70,5,-1,1,2,1,1,1,2,2,163,-1,0
20140907141066,1,2,43.6,3,5,-1,118,0,0,0,-1,2,2,1,3,2,-1,-1,1,  7500163.574421,2,3,1,66,5,2,1,2,3,-1,1,1,2,270,2,0
20140907141067,1,3,31.2,3,2,5,74,10,0,0,-1,1,1,2,-1,1,1,2,1, 16193582.253860,2,4,1,60,5,-1,1,2,1,2,1,3,2,160,-1,0
20140907141077,1,1,25.1,3,1,5,20,50,0,0,-1,1,1,1,1,1,6,2,1,  3571042.767457,2,2,2,71,5,-1,-1,-1,2,2,-1,-1,-1,180,2,0
20140907141079,1,1,23.4,3,1,5,15,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  3014558.995780,2,1,3,66,5,-1,1,2,1,2,1,3,1,145,-1,0
20140907141123,1,2,-1.0,3,5,5,50,15,0,-1,-1,2,1,1,2,1,4,2,1, 12700269.258232,2,1,1,62,5,3,1,2,1,-1,1,4,2,-5,1,0
20140907141204,1,1,22.9,3,1,5,90,0,0,0,-1,1,2,1,6,1,2,2,1,  8402187.042586,2,2,1,69,5,-1,1,2,1,2,2,4,1,155,2,0
20140907141220,1,-3,28.1,3,4,-1,60,30,0,0,-1,1,1,1,7,2,-1,-1,1,  4946964.461336,2,1,1,68,5,1,1,2,1,2,1,-2,2,185,-1,3
20140907141243,1,2,30.0,1,5,-1,0,60,0,0,-1,1,1,2,-1,2,-1,-1,1,  1251897.473027,1,4,2,61,5,2,-1,-1,2,2,-1,-1,-1,159,2,0
20140907141246,1,2,39.3,3,5,-1,55,0,0,0,1,1,2,2,-1,2,-1,-1,2,  3674674.526557,2,4,2,69,5,2,-1,-1,2,1,-1,-1,-1,266,2,0
20140907141252,1,1,33.1,3,1,5,45,65,0,0,1,1,1,1,2,1,1,2,1, 13048220.300773,2,2,2,61,5,-1,-1,-1,2,1,-1,-1,-1,175,2,0
20140907141297,1,1,29.2,3,1,5,30,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  9884681.761543,2,3,3,76,5,-1,-1,-1,2,2,1,2,-1,240,2,0
20140907141301,1,2,26.6,3,2,-1,0,40,0,0,2,1,1,2,-1,1,2,2,1,  1736831.484470,2,4,1,68,5,-2,1,2,3,1,1,2,2,175,-1,0
20140907141304,1,1,16.3,3,1,-1,69,0,0,0,-1,2,2,2,-1,1,1,2,1, 28352339.245162,2,2,2,65,5,-2,-1,-1,2,-1,-1,-1,-1,98,2,73
20140907141311,1,1,22.6,3,1,5,50,15,0,0,-1,1,1,2,-1,1,1,2,1, 11054882.978025,2,3,3,66,5,-1,-1,-1,2,2,2,1,-1,140,-1,0
20140907141326,1,1,25.8,3,1,5,0,190,0,0,2,1,1,1,5,2,-1,-1,1,  1714011.096720,2,1,1,68,5,-1,1,2,1,1,1,1,2,170,2,0
20140907141340,1,1,-1.0,3,1,5,50,18,0,-1,-1,2,1,2,-1,1,2,1,1, 25691952.502531,2,3,1,67,5,-1,1,2,1,-1,1,2,2,-5,2,0
20140907141348,1,2,31.9,3,5,5,60,30,0,0,-1,2,1,2,-1,2,-1,-1,1,  8164997.371647,2,3,2,63,5,2,-1,-1,2,-1,-1,-1,-1,180,2,0
20140907141375,1,1,36.2,3,1,5,110,10,0,0,1,1,1,1,4,2,-1,-1,1, 14776124.389326,2,3,3,64,5,-1,-1,-1,2,1,2,2,-1,211,2,0
20140907141382,1,1,29.4,3,1,1,90,15,0,0,-1,1,1,1,3,1,2,2,1,  8098437.362134,2,3,2,75,5,-1,-1,-1,2,2,-1,-1,-1,235,2,0
20140907141409,1,2,28.9,2,5,5,40,25,0,0,2,1,1,1,3,1,5,2,1, 25661639.331256,2,3,1,74,5,2,1,2,1,1,2,1,2,225,2,0
20140907141411,1,2,22.6,3,5,-1,15,20,0,0,-1,1,1,1,7,2,-1,-1,1,  4854806.258089,1,4,1,66,5,3,1,2,1,2,1,2,2,140,-1,0
20140907141425,1,2,17.8,3,5,5,25,1,0,0,-1,1,1,2,-1,1,1,2,1,  4068632.033616,2,3,2,66,5,2,1,2,1,2,-1,-1,2,110,2,0
20140907141467,1,3,25.7,3,2,1,30,15,0,0,-1,1,1,1,5,1,1,2,1,  2884652.366776,2,5,1,63,5,-1,1,2,1,2,1,6,2,145,2,0
20140907141479,1,1,26.4,3,1,-1,30,0,0,0,-1,1,2,1,4,2,-1,-1,1,  4622802.181302,2,2,1,61,5,-1,1,2,1,2,1,2,2,140,2,0
20140907141502,1,3,23.6,2,2,5,120,240,0,0,2,1,1,1,7,2,-1,-1,1,  5823552.038811,2,3,1,61,5,-1,1,2,1,1,2,1,2,125,2,0
20140907141503,1,2,23.5,3,5,-1,35,7,0,0,2,1,1,2,-1,1,2,2,1,  7527517.373764,2,3,2,67,5,2,-1,-1,2,1,-1,-1,-1,150,-1,0
20140907141583,1,2,22.7,3,3,5,0,30,0,0,-1,2,1,1,2,1,2,2,1, 13486079.230723,2,5,3,67,5,1,1,2,3,-1,1,2,2,145,2,0
20140907141593,1,-3,22.7,3,-1,-1,10,5,0,0,-1,1,1,2,-1,1,3,1,1,  2733302.280734,2,5,1,61,5,-3,1,2,1,2,1,4,2,120,-1,3
20140907141618,1,2,27.8,3,5,-1,25,5,0,0,2,1,1,2,-1,2,-1,-1,1,  3061146.601583,1,1,1,65,5,2,1,2,1,1,2,1,2,167,1,0
20140907141622,1,2,13.0,3,5,4,110,30,1,0,-1,2,1,2,-1,2,-1,-1,1, 10189489.346331,1,3,3,77,5,2,1,2,1,-1,1,4,2,110,2,0
20140907141634,1,2,23.6,3,5,-1,40,0,0,0,-1,1,2,2,-1,2,-1,-1,1,  7964974.444200,2,1,1,69,5,2,1,2,1,2,2,4,2,160,-1,0
20140907141647,1,1,21.5,3,1,-1,165,0,0,0,-1,1,2,1,28,2,-1,-1,1,  7825243.912513,2,2,1,64,5,-1,2,2,1,2,1,3,-1,125,-1,0
20140907141673,1,1,27.3,3,1,-1,30,20,0,0,-1,2,1,2,-1,1,1,2,2,  3347122.957438,2,3,1,59,5,-1,1,2,1,-1,1,4,2,135,-1,0
20140907141688,1,2,27.0,3,5,1,55,0,0,0,-1,1,2,1,7,2,-1,-1,1,  6865011.810160,2,1,2,74,5,2,-1,-1,2,2,-1,-1,-1,210,-1,0
20140907141769,1,2,28.9,3,5,-1,90,0,0,0,2,1,2,2,-1,1,2,1,1,  5617812.560594,2,3,1,68,5,3,1,2,1,1,2,1,2,190,1,0
20140907141783,1,1,21.9,3,1,5,60,2,0,0,-1,2,1,1,1,1,21,2,1,  6408705.403804,2,2,3,75,5,-1,-1,-1,2,-1,1,1,-1,175,1,0
20140907141797,1,2,22.3,3,3,-1,80,0,0,0,-1,2,2,1,3,1,3,1,1, 10832994.056348,2,2,2,64,5,1,-1,-1,2,-1,-1,-1,-1,130,2,0
20140907141799,1,1,28.8,3,1,-1,60,10,0,0,-1,1,1,1,3,1,1,1,1, 16500940.154456,2,1,1,69,5,-1,1,2,1,2,1,2,2,195,-1,0
20140907141801,1,-3,20.3,3,-1,-1,60,0,0,0,-1,2,2,1,3,2,-1,-1,1,  2743009.030114,2,3,1,60,5,-3,1,2,1,-1,1,1,2,104,-1,3
20140907141821,1,-2,23.7,3,-1,-1,90,0,0,0,-1,2,2,2,-1,2,-1,-1,1,  3591284.003299,2,5,2,71,5,-2,-1,-1,2,-1,-1,-1,-1,170,-1,2
20140907141832,1,1,31.9,3,1,2,50,12,0,0,-1,1,1,1,2,1,3,2,1,  3534529.851611,2,3,2,72,5,-1,-1,-1,2,2,-1,-1,-1,235,2,0
20140907141836,1,2,39.0,3,5,-1,50,0,0,0,-1,2,2,2,-1,1,1,2,1,  8779153.220313,2,2,1,63,5,2,1,2,1,-1,2,1,1,220,1,0
20140907141857,1,1,-1.0,3,1,-1,60,0,0,-1,-1,2,2,2,-1,2,-1,-1,1,  7620333.589826,2,3,1,66,5,-1,1,2,1,-1,1,2,2,-2,-1,0
20140907141863,1,1,27.4,3,1,5,165,0,0,0,-1,2,2,1,3,2,-1,-1,1,  3054736.106112,2,1,3,68,5,-1,-1,-1,2,-1,1,2,-1,180,2,0
